pollster_id,pollster,state,start_date,end_date,sample_size,population,race_id,cycle,election_date,candidate_id
1205,Marist,Ohio,6/3/24,6/6/24,1137,rv,8863,2024,11/5/24,31790
1205,Marist,Pennsylvania,6/3/24,6/6/24,1181,rv,8872,2024,11/5/24,19368
1205,Marist,Pennsylvania,6/3/24,6/6/24,1181,rv,8872,2024,11/5/24,16651
1205,Marist,Pennsylvania,6/3/24,6/6/24,1181,rv,8872,2024,11/5/24,31042
1205,Marist,Pennsylvania,6/3/24,6/6/24,1181,rv,8872,2024,11/5/24,31097
1205,Marist,Pennsylvania,6/3/24,6/6/24,1181,rv,8872,2024,11/5/24,31116
1205,Marist,Pennsylvania,6/3/24,6/6/24,1181,rv,8872,2024,11/5/24,31790
1554,RMG Research,NA,6/3/24,6/6/24,3000,rv,8914,2024,11/5/24,19368
1554,RMG Research,NA,6/3/24,6/6/24,3000,rv,8914,2024,11/5/24,16651
1102,Emerson,NA,6/4/24,6/5/24,1000,rv,8914,2024,11/5/24,19368
1102,Emerson,NA,6/4/24,6/5/24,1000,rv,8914,2024,11/5/24,16651
1102,Emerson,NA,6/4/24,6/5/24,1000,rv,8914,2024,11/5/24,19368
1102,Emerson,NA,6/4/24,6/5/24,1000,rv,8914,2024,11/5/24,16651
1102,Emerson,NA,6/4/24,6/5/24,1000,rv,8914,2024,11/5/24,31042
1102,Emerson,NA,6/4/24,6/5/24,1000,rv,8914,2024,11/5/24,31097
1102,Emerson,NA,6/4/24,6/5/24,1000,rv,8914,2024,11/5/24,31116
289,Mason-Dixon,Minnesota,6/3/24,6/5/24,800,lv,8823,2024,11/5/24,19368
289,Mason-Dixon,Minnesota,6/3/24,6/5/24,800,lv,8823,2024,11/5/24,16651
289,Mason-Dixon,Minnesota,6/3/24,6/5/24,800,lv,8823,2024,11/5/24,31042
1189,Morning Consult,NA,6/3/24,6/5/24,4000,rv,8914,2024,11/5/24,19368
1189,Morning Consult,NA,6/3/24,6/5/24,4000,rv,8914,2024,11/5/24,16651
147,Fabrizio,Montana,6/3/24,6/5/24,500,lv,8833,2024,11/5/24,19368
147,Fabrizio,Montana,6/3/24,6/5/24,500,lv,8833,2024,11/5/24,16651
178,Global Strategy Group,Nebraska,6/3/24,6/5/24,600,lv,8845,2024,11/5/24,19368
178,Global Strategy Group,Nebraska,6/3/24,6/5/24,600,lv,8845,2024,11/5/24,16651
1714,Kaplan Strategies,West Virginia,6/4/24,6/4/24,464,lv,8908,2024,11/5/24,19368
1714,Kaplan Strategies,West Virginia,6/4/24,6/4/24,464,lv,8908,2024,11/5/24,16651
1714,Kaplan Strategies,West Virginia,6/4/24,6/4/24,464,lv,8908,2024,11/5/24,31116
568,YouGov,NA,6/2/24,6/4/24,1566,rv,8914,2024,11/5/24,19368
568,YouGov,NA,6/2/24,6/4/24,1566,rv,8914,2024,11/5/24,16651
568,YouGov,NA,6/2/24,6/4/24,1566,rv,8914,2024,11/5/24,31042
568,YouGov,NA,6/2/24,6/4/24,1566,rv,8914,2024,11/5/24,31097
568,YouGov,NA,6/2/24,6/4/24,1566,rv,8914,2024,11/5/24,31116
1189,Morning Consult,NA,6/2/24,6/4/24,4000,rv,8914,2024,11/5/24,19368
1189,Morning Consult,NA,6/2/24,6/4/24,4000,rv,8914,2024,11/5/24,16651
1699,Fabrizio/Impact,Arizona,5/28/24,6/4/24,600,lv,8759,2024,11/5/24,19368
1699,Fabrizio/Impact,Arizona,5/28/24,6/4/24,600,lv,8759,2024,11/5/24,16651
1699,Fabrizio/Impact,Arizona,5/28/24,6/4/24,600,lv,8759,2024,11/5/24,31042
1699,Fabrizio/Impact,Arizona,5/28/24,6/4/24,600,lv,8759,2024,11/5/24,31116
1699,Fabrizio/Impact,Arizona,5/28/24,6/4/24,600,lv,8759,2024,11/5/24,31790
1699,Fabrizio/Impact,Arizona,5/28/24,6/4/24,600,lv,8759,2024,11/5/24,19368
1699,Fabrizio/Impact,Arizona,5/28/24,6/4/24,600,lv,8759,2024,11/5/24,16651
1741,ActiVote,NA,5/23/24,6/4/24,1671,lv,8914,2024,11/5/24,19368
1741,ActiVote,NA,5/23/24,6/4/24,1671,lv,8914,2024,11/5/24,16651
1741,ActiVote,NA,5/23/24,6/4/24,1775,lv,8914,2024,11/5/24,19368
1741,ActiVote,NA,5/23/24,6/4/24,1775,lv,8914,2024,11/5/24,16651
1741,ActiVote,NA,5/23/24,6/4/24,1775,lv,8914,2024,11/5/24,31042
317,Mitchell,Michigan,6/3/24,6/3/24,710,lv,8820,2024,11/5/24,19368
317,Mitchell,Michigan,6/3/24,6/3/24,710,lv,8820,2024,11/5/24,16651
317,Mitchell,Michigan,6/3/24,6/3/24,710,lv,8820,2024,11/5/24,19368
317,Mitchell,Michigan,6/3/24,6/3/24,710,lv,8820,2024,11/5/24,16651
317,Mitchell,Michigan,6/3/24,6/3/24,710,lv,8820,2024,11/5/24,31042
317,Mitchell,Michigan,6/3/24,6/3/24,710,lv,8820,2024,11/5/24,31116
317,Mitchell,Michigan,6/3/24,6/3/24,710,lv,8820,2024,11/5/24,31097
1597,Beacon/Shaw,Virginia,6/1/24,6/3/24,1107,rv,8895,2024,11/5/24,19368
1597,Beacon/Shaw,Virginia,6/1/24,6/3/24,1107,rv,8895,2024,11/5/24,16651
1597,Beacon/Shaw,Virginia,6/1/24,6/3/24,1107,rv,8895,2024,11/5/24,19368
1597,Beacon/Shaw,Virginia,6/1/24,6/3/24,1107,rv,8895,2024,11/5/24,16651
1597,Beacon/Shaw,Virginia,6/1/24,6/3/24,1107,rv,8895,2024,11/5/24,31042
1597,Beacon/Shaw,Virginia,6/1/24,6/3/24,1107,rv,8895,2024,11/5/24,31097
1597,Beacon/Shaw,Virginia,6/1/24,6/3/24,1107,rv,8895,2024,11/5/24,31116
1597,Beacon/Shaw,Florida,6/1/24,6/3/24,1075,rv,8778,2024,11/5/24,19368
1597,Beacon/Shaw,Florida,6/1/24,6/3/24,1075,rv,8778,2024,11/5/24,16651
1597,Beacon/Shaw,Florida,6/1/24,6/3/24,1075,rv,8778,2024,11/5/24,19368
1597,Beacon/Shaw,Florida,6/1/24,6/3/24,1075,rv,8778,2024,11/5/24,16651
1597,Beacon/Shaw,Florida,6/1/24,6/3/24,1075,rv,8778,2024,11/5/24,31042
1597,Beacon/Shaw,Florida,6/1/24,6/3/24,1075,rv,8778,2024,11/5/24,31097
1597,Beacon/Shaw,Florida,6/1/24,6/3/24,1075,rv,8778,2024,11/5/24,31116
1597,Beacon/Shaw,Nevada,6/1/24,6/3/24,1069,rv,8857,2024,11/5/24,19368
1597,Beacon/Shaw,Nevada,6/1/24,6/3/24,1069,rv,8857,2024,11/5/24,16651
1597,Beacon/Shaw,Nevada,6/1/24,6/3/24,1069,rv,8857,2024,11/5/24,19368
1597,Beacon/Shaw,Nevada,6/1/24,6/3/24,1069,rv,8857,2024,11/5/24,16651
1597,Beacon/Shaw,Nevada,6/1/24,6/3/24,1069,rv,8857,2024,11/5/24,31042
1597,Beacon/Shaw,Nevada,6/1/24,6/3/24,1069,rv,8857,2024,11/5/24,31097
1597,Beacon/Shaw,Nevada,6/1/24,6/3/24,1069,rv,8857,2024,11/5/24,31116
1597,Beacon/Shaw,Arizona,6/1/24,6/3/24,1095,rv,8759,2024,11/5/24,19368
1597,Beacon/Shaw,Arizona,6/1/24,6/3/24,1095,rv,8759,2024,11/5/24,16651
1597,Beacon/Shaw,Arizona,6/1/24,6/3/24,1095,rv,8759,2024,11/5/24,19368
1597,Beacon/Shaw,Arizona,6/1/24,6/3/24,1095,rv,8759,2024,11/5/24,16651
1597,Beacon/Shaw,Arizona,6/1/24,6/3/24,1095,rv,8759,2024,11/5/24,31042
1597,Beacon/Shaw,Arizona,6/1/24,6/3/24,1095,rv,8759,2024,11/5/24,31097
1597,Beacon/Shaw,Arizona,6/1/24,6/3/24,1095,rv,8759,2024,11/5/24,31116
1189,Morning Consult,NA,6/1/24,6/3/24,4000,rv,8914,2024,11/5/24,19368
1189,Morning Consult,NA,6/1/24,6/3/24,4000,rv,8914,2024,11/5/24,16651
1516,East Carolina University,North Carolina,5/31/24,6/3/24,1332,rv,8839,2024,11/5/24,19368
1516,East Carolina University,North Carolina,5/31/24,6/3/24,1332,rv,8839,2024,11/5/24,16651
396,Quinnipiac,Georgia,5/30/24,6/3/24,1203,rv,8781,2024,11/5/24,19368
396,Quinnipiac,Georgia,5/30/24,6/3/24,1203,rv,8781,2024,11/5/24,16651
396,Quinnipiac,Georgia,5/30/24,6/3/24,1203,rv,8781,2024,11/5/24,19368
396,Quinnipiac,Georgia,5/30/24,6/3/24,1203,rv,8781,2024,11/5/24,16651
396,Quinnipiac,Georgia,5/30/24,6/3/24,1203,rv,8781,2024,11/5/24,31042
396,Quinnipiac,Georgia,5/30/24,6/3/24,1203,rv,8781,2024,11/5/24,31097
396,Quinnipiac,Georgia,5/30/24,6/3/24,1203,rv,8781,2024,11/5/24,31116
396,Quinnipiac,Georgia,5/30/24,6/3/24,1203,rv,8781,2024,11/5/24,31790
1406,Navigator,NA,5/23/24,6/3/24,812,lv,8914,2024,11/5/24,19368
1406,Navigator,NA,5/23/24,6/3/24,812,lv,8914,2024,11/5/24,16651
1406,Navigator,NA,5/23/24,6/3/24,812,lv,8914,2024,11/5/24,31042
1406,Navigator,NA,5/23/24,6/3/24,812,lv,8914,2024,11/5/24,31116
1406,Navigator,NA,5/23/24,6/3/24,812,lv,8914,2024,11/5/24,31097
1406,Navigator,NA,5/23/24,6/3/24,812,lv,8914,2024,11/5/24,19368
1406,Navigator,NA,5/23/24,6/3/24,812,lv,8914,2024,11/5/24,16651
1189,Morning Consult,NA,5/31/24,6/2/24,10404,rv,8914,2024,11/5/24,19368
1189,Morning Consult,NA,5/31/24,6/2/24,10404,rv,8914,2024,11/5/24,16651
1001,North Star Opinion Research,North Carolina,5/29/24,6/2/24,600,lv,8839,2024,11/5/24,19368
1001,North Star Opinion Research,North Carolina,5/29/24,6/2/24,600,lv,8839,2024,11/5/24,16651
1001,North Star Opinion Research,North Carolina,5/29/24,6/2/24,600,lv,8839,2024,11/5/24,19368
1001,North Star Opinion Research,North Carolina,5/29/24,6/2/24,600,lv,8839,2024,11/5/24,16651
1001,North Star Opinion Research,North Carolina,5/29/24,6/2/24,600,lv,8839,2024,11/5/24,31042
1001,North Star Opinion Research,North Carolina,5/29/24,6/2/24,600,lv,8839,2024,11/5/24,31116
1001,North Star Opinion Research,North Carolina,5/29/24,6/2/24,600,lv,8839,2024,11/5/24,31097
382,PPIC,California,5/23/24,6/2/24,1098,lv,8762,2024,11/5/24,19368
382,PPIC,California,5/23/24,6/2/24,1098,lv,8762,2024,11/5/24,16651
1189,Morning Consult,NA,5/30/24,6/1/24,4000,rv,8914,2024,11/5/24,19368
1189,Morning Consult,NA,5/30/24,6/1/24,4000,rv,8914,2024,11/5/24,16651
1189,Morning Consult,NA,5/31/24,5/31/24,2200,rv,8914,2024,11/5/24,19368
1189,Morning Consult,NA,5/31/24,5/31/24,2200,rv,8914,2024,11/5/24,16651
241,Ipsos,NA,5/30/24,5/31/24,2135,rv,8914,2024,11/5/24,19368
241,Ipsos,NA,5/30/24,5/31/24,2135,rv,8914,2024,11/5/24,16651
241,Ipsos,NA,5/30/24,5/31/24,2556,a,8914,2024,11/5/24,19368
241,Ipsos,NA,5/30/24,5/31/24,2556,a,8914,2024,11/5/24,16651
241,Ipsos,NA,5/30/24,5/31/24,2135,rv,8914,2024,11/5/24,19368
241,Ipsos,NA,5/30/24,5/31/24,2135,rv,8914,2024,11/5/24,16651
241,Ipsos,NA,5/30/24,5/31/24,2135,rv,8914,2024,11/5/24,31042
241,Ipsos,NA,5/30/24,5/31/24,2556,a,8914,2024,11/5/24,19368
241,Ipsos,NA,5/30/24,5/31/24,2556,a,8914,2024,11/5/24,16651
241,Ipsos,NA,5/30/24,5/31/24,2556,a,8914,2024,11/5/24,31042
1416,HarrisX,NA,5/30/24,5/31/24,1006,rv,8914,2024,11/5/24,19368
1416,HarrisX,NA,5/30/24,5/31/24,1006,rv,8914,2024,11/5/24,16651
1416,HarrisX,NA,5/30/24,5/31/24,1006,rv,8914,2024,11/5/24,19368
1416,HarrisX,NA,5/30/24,5/31/24,1006,rv,8914,2024,11/5/24,16651
1416,HarrisX,NA,5/30/24,5/31/24,1006,rv,8914,2024,11/5/24,31042
1416,HarrisX,NA,5/30/24,5/31/24,1006,rv,8914,2024,11/5/24,31097
1416,HarrisX,NA,5/30/24,5/31/24,1006,rv,8914,2024,11/5/24,31116
1801,Florida Atlantic University/Mainstreet Research,Michigan,5/30/24,5/31/24,722,rv,8820,2024,11/5/24,19368
1801,Florida Atlantic University/Mainstreet Research,Michigan,5/30/24,5/31/24,722,rv,8820,2024,11/5/24,16651
1801,Florida Atlantic University/Mainstreet Research,Michigan,5/30/24,5/31/24,636,lv,8820,2024,11/5/24,19368
1801,Florida Atlantic University/Mainstreet Research,Michigan,5/30/24,5/31/24,636,lv,8820,2024,11/5/24,16651
1801,Florida Atlantic University/Mainstreet Research,Michigan,5/30/24,5/31/24,722,rv,8820,2024,11/5/24,19368
1801,Florida Atlantic University/Mainstreet Research,Michigan,5/30/24,5/31/24,722,rv,8820,2024,11/5/24,16651
1801,Florida Atlantic University/Mainstreet Research,Michigan,5/30/24,5/31/24,722,rv,8820,2024,11/5/24,31042
1801,Florida Atlantic University/Mainstreet Research,Michigan,5/30/24,5/31/24,636,lv,8820,2024,11/5/24,19368
1801,Florida Atlantic University/Mainstreet Research,Michigan,5/30/24,5/31/24,636,lv,8820,2024,11/5/24,16651
1801,Florida Atlantic University/Mainstreet Research,Michigan,5/30/24,5/31/24,636,lv,8820,2024,11/5/24,31042
1801,Florida Atlantic University/Mainstreet Research,Pennsylvania,5/30/24,5/31/24,1008,rv,8872,2024,11/5/24,19368
1801,Florida Atlantic University/Mainstreet Research,Pennsylvania,5/30/24,5/31/24,1008,rv,8872,2024,11/5/24,16651
1801,Florida Atlantic University/Mainstreet Research,Pennsylvania,5/30/24,5/31/24,923,lv,8872,2024,11/5/24,19368
1801,Florida Atlantic University/Mainstreet Research,Pennsylvania,5/30/24,5/31/24,923,lv,8872,2024,11/5/24,16651
1801,Florida Atlantic University/Mainstreet Research,Pennsylvania,5/30/24,5/31/24,1008,rv,8872,2024,11/5/24,19368
1801,Florida Atlantic University/Mainstreet Research,Pennsylvania,5/30/24,5/31/24,1008,rv,8872,2024,11/5/24,16651
1801,Florida Atlantic University/Mainstreet Research,Pennsylvania,5/30/24,5/31/24,1008,rv,8872,2024,11/5/24,31042
1801,Florida Atlantic University/Mainstreet Research,Pennsylvania,5/30/24,5/31/24,923,lv,8872,2024,11/5/24,19368
1801,Florida Atlantic University/Mainstreet Research,Pennsylvania,5/30/24,5/31/24,923,lv,8872,2024,11/5/24,16651
1801,Florida Atlantic University/Mainstreet Research,Pennsylvania,5/30/24,5/31/24,923,lv,8872,2024,11/5/24,31042
1801,Florida Atlantic University/Mainstreet Research,Wisconsin,5/30/24,5/31/24,338,rv,8905,2024,11/5/24,19368
1801,Florida Atlantic University/Mainstreet Research,Wisconsin,5/30/24,5/31/24,338,rv,8905,2024,11/5/24,16651
1801,Florida Atlantic University/Mainstreet Research,Wisconsin,5/30/24,5/31/24,290,lv,8905,2024,11/5/24,19368
1801,Florida Atlantic University/Mainstreet Research,Wisconsin,5/30/24,5/31/24,290,lv,8905,2024,11/5/24,16651
1801,Florida Atlantic University/Mainstreet Research,Wisconsin,5/30/24,5/31/24,338,rv,8905,2024,11/5/24,19368
1801,Florida Atlantic University/Mainstreet Research,Wisconsin,5/30/24,5/31/24,338,rv,8905,2024,11/5/24,16651
1801,Florida Atlantic University/Mainstreet Research,Wisconsin,5/30/24,5/31/24,338,rv,8905,2024,11/5/24,31042
1801,Florida Atlantic University/Mainstreet Research,Wisconsin,5/30/24,5/31/24,290,lv,8905,2024,11/5/24,19368
1801,Florida Atlantic University/Mainstreet Research,Wisconsin,5/30/24,5/31/24,290,lv,8905,2024,11/5/24,16651
1801,Florida Atlantic University/Mainstreet Research,Wisconsin,5/30/24,5/31/24,290,lv,8905,2024,11/5/24,31042
1193,SurveyMonkey,NA,5/30/24,5/31/24,5893,a,8914,2024,11/5/24,19368
1193,SurveyMonkey,NA,5/30/24,5/31/24,5893,a,8914,2024,11/5/24,16651
770,TIPP,NA,5/29/24,5/31/24,1675,rv,8914,2024,11/5/24,19368
770,TIPP,NA,5/29/24,5/31/24,1675,rv,8914,2024,11/5/24,16651
770,TIPP,NA,5/29/24,5/31/24,1675,rv,8914,2024,11/5/24,19368
770,TIPP,NA,5/29/24,5/31/24,1675,rv,8914,2024,11/5/24,16651
770,TIPP,NA,5/29/24,5/31/24,1675,rv,8914,2024,11/5/24,31042
770,TIPP,NA,5/29/24,5/31/24,1675,rv,8914,2024,11/5/24,31097
770,TIPP,NA,5/29/24,5/31/24,1675,rv,8914,2024,11/5/24,31116
1189,Morning Consult,NA,5/29/24,5/31/24,4000,rv,8914,2024,11/5/24,19368
1189,Morning Consult,NA,5/29/24,5/31/24,4000,rv,8914,2024,11/5/24,16651
1189,Morning Consult,NA,5/28/24,5/30/24,4000,rv,8914,2024,11/5/24,19368
1189,Morning Consult,NA,5/28/24,5/30/24,4000,rv,8914,2024,11/5/24,16651
1888,UMass Amherst/YouGov,Massachusetts,5/17/24,5/30/24,700,a,8811,2024,11/5/24,19368
1888,UMass Amherst/YouGov,Massachusetts,5/17/24,5/30/24,700,a,8811,2024,11/5/24,16651
1888,UMass Amherst/YouGov,Massachusetts,5/17/24,5/30/24,700,a,8811,2024,11/5/24,31042
1560,Lord Ashcroft Polls,NA,5/17/24,5/30/24,10025,a,8914,2024,11/5/24,19368
1560,Lord Ashcroft Polls,NA,5/17/24,5/30/24,10025,a,8914,2024,11/5/24,16651
1560,Lord Ashcroft Polls,NA,5/17/24,5/30/24,10025,a,8914,2024,11/5/24,19368
1560,Lord Ashcroft Polls,NA,5/17/24,5/30/24,10025,a,8914,2024,11/5/24,16651
1560,Lord Ashcroft Polls,NA,5/17/24,5/30/24,10025,a,8914,2024,11/5/24,31042
1560,Lord Ashcroft Polls,NA,5/17/24,5/30/24,10025,a,8914,2024,11/5/24,31116
1560,Lord Ashcroft Polls,NA,5/17/24,5/30/24,10025,a,8914,2024,11/5/24,31097
1560,Lord Ashcroft Polls,NA,5/17/24,5/30/24,8153,rv,8914,2024,11/5/24,19368
1560,Lord Ashcroft Polls,NA,5/17/24,5/30/24,8153,rv,8914,2024,11/5/24,16651
1560,Lord Ashcroft Polls,NA,5/17/24,5/30/24,8153,rv,8914,2024,11/5/24,19368
1560,Lord Ashcroft Polls,NA,5/17/24,5/30/24,8153,rv,8914,2024,11/5/24,16651
1560,Lord Ashcroft Polls,NA,5/17/24,5/30/24,8153,rv,8914,2024,11/5/24,31042
1560,Lord Ashcroft Polls,NA,5/17/24,5/30/24,8153,rv,8914,2024,11/5/24,31116
1560,Lord Ashcroft Polls,NA,5/17/24,5/30/24,8153,rv,8914,2024,11/5/24,31097
1102,Emerson,New York,5/28/24,5/29/24,1000,rv,8860,2024,11/5/24,19368
1102,Emerson,New York,5/28/24,5/29/24,1000,rv,8860,2024,11/5/24,16651
1102,Emerson,New York,5/28/24,5/29/24,1000,rv,8860,2024,11/5/24,31042
1102,Emerson,New York,5/28/24,5/29/24,1000,rv,8860,2024,11/5/24,31097
1102,Emerson,New York,5/28/24,5/29/24,1000,rv,8860,2024,11/5/24,31116
1102,Emerson,New York,5/28/24,5/29/24,1000,rv,8860,2024,11/5/24,19368
1102,Emerson,New York,5/28/24,5/29/24,1000,rv,8860,2024,11/5/24,16651
1798,National Public Affairs,Ohio,5/28/24,5/29/24,802,lv,8863,2024,11/5/24,19368
1798,National Public Affairs,Ohio,5/28/24,5/29/24,802,lv,8863,2024,11/5/24,16651
1798,National Public Affairs,Ohio,5/28/24,5/29/24,802,lv,8863,2024,11/5/24,19368
1798,National Public Affairs,Ohio,5/28/24,5/29/24,802,lv,8863,2024,11/5/24,16651
1798,National Public Affairs,Ohio,5/28/24,5/29/24,802,lv,8863,2024,11/5/24,31042
1798,National Public Affairs,Ohio,5/28/24,5/29/24,802,lv,8863,2024,11/5/24,31116
1798,National Public Affairs,Ohio,5/28/24,5/29/24,802,lv,8863,2024,11/5/24,31097
1189,Morning Consult,NA,5/28/24,5/29/24,3996,rv,8914,2024,11/5/24,19368
1189,Morning Consult,NA,5/28/24,5/29/24,3996,rv,8914,2024,11/5/24,16651
1189,Morning Consult,NA,5/27/24,5/29/24,4000,rv,8914,2024,11/5/24,19368
1189,Morning Consult,NA,5/27/24,5/29/24,4000,rv,8914,2024,11/5/24,16651
1189,Morning Consult,NA,5/26/24,5/28/24,10721,rv,8914,2024,11/5/24,19368
1189,Morning Consult,NA,5/26/24,5/28/24,10721,rv,8914,2024,11/5/24,16651
568,YouGov,NA,5/25/24,5/28/24,1547,rv,8914,2024,11/5/24,19368
568,YouGov,NA,5/25/24,5/28/24,1547,rv,8914,2024,11/5/24,16651
568,YouGov,NA,5/25/24,5/28/24,1547,rv,8914,2024,11/5/24,31042
568,YouGov,NA,5/25/24,5/28/24,1547,rv,8914,2024,11/5/24,31097
568,YouGov,NA,5/25/24,5/28/24,1547,rv,8914,2024,11/5/24,31116
1189,Morning Consult,NA,5/25/24,5/27/24,4000,rv,8914,2024,11/5/24,19368
1189,Morning Consult,NA,5/25/24,5/27/24,4000,rv,8914,2024,11/5/24,16651
1102,Emerson,NA,5/24/24,5/27/24,1000,rv,8914,2024,11/5/24,19368
1102,Emerson,NA,5/24/24,5/27/24,1000,rv,8914,2024,11/5/24,16651
1575,Leger,NA,5/24/24,5/26/24,883,lv,8914,2024,11/5/24,19368
1575,Leger,NA,5/24/24,5/26/24,883,lv,8914,2024,11/5/24,16651
1575,Leger,NA,5/24/24,5/26/24,883,lv,8914,2024,11/5/24,19368
1575,Leger,NA,5/24/24,5/26/24,883,lv,8914,2024,11/5/24,16651
1575,Leger,NA,5/24/24,5/26/24,883,lv,8914,2024,11/5/24,31042
1575,Leger,NA,5/24/24,5/26/24,883,lv,8914,2024,11/5/24,31116
1575,Leger,NA,5/24/24,5/26/24,883,lv,8914,2024,11/5/24,31097
1189,Morning Consult,NA,5/24/24,5/26/24,4000,rv,8914,2024,11/5/24,19368
1189,Morning Consult,NA,5/24/24,5/26/24,4000,rv,8914,2024,11/5/24,16651
1189,Morning Consult,NA,5/23/24,5/25/24,4000,rv,8914,2024,11/5/24,19368
1189,Morning Consult,NA,5/23/24,5/25/24,4000,rv,8914,2024,11/5/24,16651
1571,The Tyson Group,Nevada,5/22/24,5/25/24,601,lv,8857,2024,11/5/24,19368
1571,The Tyson Group,Nevada,5/22/24,5/25/24,601,lv,8857,2024,11/5/24,16651
1571,The Tyson Group,Nevada,5/22/24,5/25/24,601,lv,8857,2024,11/5/24,31042
1571,The Tyson Group,Nevada,5/22/24,5/25/24,601,lv,8857,2024,11/5/24,31097
1571,The Tyson Group,Nevada,5/22/24,5/25/24,601,lv,8857,2024,11/5/24,31116
1571,The Tyson Group,Nevada,5/22/24,5/25/24,601,lv,8857,2024,11/5/24,19368
1571,The Tyson Group,Nevada,5/22/24,5/25/24,601,lv,8857,2024,11/5/24,16651
1189,Morning Consult,NA,5/22/24,5/24/24,4000,rv,8914,2024,11/5/24,19368
1189,Morning Consult,NA,5/22/24,5/24/24,4000,rv,8914,2024,11/5/24,16651
1102,Emerson,NA,5/21/24,5/23/24,1100,rv,8914,2024,11/5/24,19368
1102,Emerson,NA,5/21/24,5/23/24,1100,rv,8914,2024,11/5/24,16651
1102,Emerson,NA,5/21/24,5/23/24,1100,rv,8914,2024,11/5/24,19368
1102,Emerson,NA,5/21/24,5/23/24,1100,rv,8914,2024,11/5/24,16651
1102,Emerson,NA,5/21/24,5/23/24,1100,rv,8914,2024,11/5/24,31042
1102,Emerson,NA,5/21/24,5/23/24,1100,rv,8914,2024,11/5/24,31097
1102,Emerson,NA,5/21/24,5/23/24,1100,rv,8914,2024,11/5/24,31116
294,McLaughlin,NA,5/21/24,5/23/24,1000,lv,8914,2024,11/5/24,19368
294,McLaughlin,NA,5/21/24,5/23/24,1000,lv,8914,2024,11/5/24,16651
294,McLaughlin,NA,5/21/24,5/23/24,1000,lv,8914,2024,11/5/24,19368
294,McLaughlin,NA,5/21/24,5/23/24,1000,lv,8914,2024,11/5/24,16651
294,McLaughlin,NA,5/21/24,5/23/24,1000,lv,8914,2024,11/5/24,31042
294,McLaughlin,NA,5/21/24,5/23/24,1000,lv,8914,2024,11/5/24,31116
294,McLaughlin,NA,5/21/24,5/23/24,1000,lv,8914,2024,11/5/24,31097
294,McLaughlin,NA,5/21/24,5/23/24,1000,lv,8914,2024,11/5/24,31061
1205,Marist,NA,5/21/24,5/23/24,1122,rv,8914,2024,11/5/24,19368
1205,Marist,NA,5/21/24,5/23/24,1122,rv,8914,2024,11/5/24,16651
1205,Marist,NA,5/21/24,5/23/24,1122,rv,8914,2024,11/5/24,19368
1205,Marist,NA,5/21/24,5/23/24,1122,rv,8914,2024,11/5/24,16651
1205,Marist,NA,5/21/24,5/23/24,1122,rv,8914,2024,11/5/24,31042
1205,Marist,NA,5/21/24,5/23/24,1122,rv,8914,2024,11/5/24,31097
1205,Marist,NA,5/21/24,5/23/24,1122,rv,8914,2024,11/5/24,31116
1189,Morning Consult,NA,5/21/24,5/23/24,4000,rv,8914,2024,11/5/24,19368
1189,Morning Consult,NA,5/21/24,5/23/24,4000,rv,8914,2024,11/5/24,16651
1189,Morning Consult,NA,5/20/24,5/22/24,4000,rv,8914,2024,11/5/24,19368
1189,Morning Consult,NA,5/20/24,5/22/24,4000,rv,8914,2024,11/5/24,16651
1875,Iron Light,Nebraska CD-2,5/17/24,5/22/24,400,lv,8837,2024,11/5/24,19368
1875,Iron Light,Nebraska CD-2,5/17/24,5/22/24,400,lv,8837,2024,11/5/24,16651
1875,Iron Light,Nebraska CD-2,5/17/24,5/22/24,400,lv,8837,2024,11/5/24,31042
317,Mitchell,Michigan,5/20/24,5/21/24,697,lv,8820,2024,11/5/24,19368
317,Mitchell,Michigan,5/20/24,5/21/24,697,lv,8820,2024,11/5/24,16651
317,Mitchell,Michigan,5/20/24,5/21/24,697,lv,8820,2024,11/5/24,19368
317,Mitchell,Michigan,5/20/24,5/21/24,697,lv,8820,2024,11/5/24,16651
317,Mitchell,Michigan,5/20/24,5/21/24,697,lv,8820,2024,11/5/24,31042
317,Mitchell,Michigan,5/20/24,5/21/24,697,lv,8820,2024,11/5/24,31116
317,Mitchell,Michigan,5/20/24,5/21/24,697,lv,8820,2024,11/5/24,31097
568,YouGov,NA,5/19/24,5/21/24,1560,rv,8914,2024,11/5/24,19368
568,YouGov,NA,5/19/24,5/21/24,1560,rv,8914,2024,11/5/24,16651
568,YouGov,NA,5/19/24,5/21/24,1560,rv,8914,2024,11/5/24,31042
568,YouGov,NA,5/19/24,5/21/24,1560,rv,8914,2024,11/5/24,31097
568,YouGov,NA,5/19/24,5/21/24,1560,rv,8914,2024,11/5/24,31116
1801,Florida Atlantic University/Mainstreet Research,Arizona,5/19/24,5/21/24,609,rv,8759,2024,11/5/24,19368
1801,Florida Atlantic University/Mainstreet Research,Arizona,5/19/24,5/21/24,609,rv,8759,2024,11/5/24,16651
1801,Florida Atlantic University/Mainstreet Research,Arizona,5/19/24,5/21/24,501,lv,8759,2024,11/5/24,19368
1801,Florida Atlantic University/Mainstreet Research,Arizona,5/19/24,5/21/24,501,lv,8759,2024,11/5/24,16651
1801,Florida Atlantic University/Mainstreet Research,Arizona,5/19/24,5/21/24,609,rv,8759,2024,11/5/24,19368
